rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
1460	C20H42O11	[M + Na]+	C20H42O11	0.6155778894472361	87.74885574376502	83.50372951634911	4.2451262274159065	26	0.5351796407185628	3.7987636582451825	5.454392583466722	0.9102859309330612		481.26237	232.36125814262778	122_mz3_iin_sirius_141
1461	C18H28N2O18S2	[M + Na]+	C18H28N2O18S2	0.614572864321608	99.56110285654093	99.56110285654093	0.0	38	0.7992686924725753	-0.19251091151164315	5.016306074032827	6.639976116135293		647.07137	268.00100326538086	178_mz3_iin_sirius_201
1462	C15H16O	[M + H]+	C15H16O	0.6140703517587941	54.50862382927835	54.50862382927835	0.0	11	0.4870715574263378	-1.0705059167191828	6.217917548989669	-84503.28991968017		213.12794	840.629997253418	718_mz3_iin_sirius_845
1463	C5H13S	[M + Na]+	C5H13S	0.614070351758794	-0.8376238330743153	-0.8376238330743153	0.0	1	0.0	-4.037997778589601	4.037997778589601	-3.721580668898384		128.06254	821.942024230957	696_mz3_iin_sirius_817
1464	C15H16O	[M + H]+	C15H16O	0.6130653266331659	54.61759178474318	54.61759178474318	0.0	11	0.4870715574263378	-1.0705059167191828	6.217917548989669	-84504.09236095427		213.12779	821.0239791870117	690_mz3_iin_sirius_797
1465	C41H58N2O4S	[M + H]+	C41H58N2O4S	0.6115577889447237	104.328576823688	104.328576823688	0.0	40	0.7361333221109336	0.7515111204429694	5.010326126486282	7.822077669719971		675.42429	879.9502018466592	773_mz3_iin_sirius_927
1466	C23H38O6S2	[M + K]+	C23H38O6S2	0.6110552763819096	15.331867680934497	15.331867680934497	0.0	5	0.5330812854442344	-1.524685874235494	1.524685874235494	-1.608688887252948		513.17331	326.0820007324219	272_mz3_iin_sirius_303
1467	C37H40N2O15S2	[M + Na]+	C37H40N2O15S2	0.6080402010050252	65.44374167962053	65.44374167962053	0.0	36	0.7700187215833115	1.5539463947952736	3.9235448291148733	0.4797415320214294		839.17663	1535.68667792022	1811_mz3_iin_sirius_2397
1468	C18H34O4	[M + Na]+	C18H34O4	0.6035175879396986	19.85215245459266	18.429702953868308	1.4224495007243503	8	0.6301261829652995	2.4269793669527493	3.3600422646246835	3.3995245253137787		337.23608	781.1509895324707	636_mz3_iin_sirius_712
1469	C42H56O4	[M + H]+	C42H56O4	0.6010050251256283	11.173831978669062	6.8566170626747365	4.317214915994326	5	0.5400516795865633	6.02087012548421	6.252343598536564	-28800.930686249663		625.42294	1342.6549530029297	1589_mz3_iin_sirius_2126
1470	C41H60N2O10	[M - H4O2 + H]+	C41H56N2O8	0.5979899497487438	36.58977784889992	28.411064291542647	8.178713557357273	9	0.3917995444191345	2.0162529486211342	2.94573304277268	-51060.01289299675		705.41364	1243.9719772338867	1402_mz3_iin_sirius_1788
1471	C32H54NO3	[M - H2O + H]+	C32H52NO2	0.5979899497487438	4.921703560189054	4.921703560189054	0.0	4	0.3023872679045093	6.277577869999854	6.277577869999854	-37268.13199143827		483.40215	1362.4820923805237	1626_mz3_iin_sirius_2182
1472	C31H42N2O9S3	[M + Na]+	C31H42N2O9S3	0.5909547738693468	37.06699689548912	37.06699689548912	0.0	20	0.48840952994204767	1.692461450039286	4.300365756509069	-4.077054522661632		705.19159	1422.9568995907903	1707_mz3_iin_sirius_2273
1473	C19H42N3O7	[M + Na]+	C19H42N3O7	0.5909547738693467	70.22802941064785	65.27290425123346	4.95512515941439	33	0.7726404494382022	4.416234680379703	4.5119514435075265	4.500031590698223		447.29351	458.8315762401461	345_mz3_iin_sirius_380
1474	C31H64N2O12	[M - H4O2 + H]+	C31H60N2O10	0.5899497487437186	70.7775627203153	70.7775627203153	0.0	38	0.7349260523321954	2.1360742912644293	4.285265049672661	-57961.928323116714		621.43371	1222.6871395111084	1350_mz3_iin_sirius_1678
1475	C33H38N2O8	[M + Na]+	C33H38N2O8	0.5879396984924624	85.71166713840637	84.0140043804006	1.6976627580057655	27	0.6172362555720654	-1.4979930200504952	5.0371510624133045	-8.504908738293956		613.24682	933.7989234924316	859_mz3_iin_sirius_1025
1476	C27H32N2O9S2	[M + K]+	C27H32N2O9S2	0.5869346733668341	36.561333849957535	36.561333849957535	0.0	23	0.42674094707520893	-2.330511081825173	5.673620381873022	-5.6034854513986865		631.11454	1479.1181531644515	1767_mz3_iin_sirius_2347
1477	C34H44N2O16S2	[M + K]+	C34H44N2O16S2	0.585427135678392	42.444038608761204	42.444038608761204	0.0	23	0.5238223660553757	0.988507334264998	4.4446178929332785	0.21666127702717008		839.17657	1547.2259266488254	1816_mz3_iin_sirius_2402
1478	C41H86N2O11	[M + Na]+	C41H86N2O11	0.584924623115578	31.523851296704805	31.523851296704805	0.0	30	0.5533346146453971	-1.6003575464894653	5.720174873088941	5.888791121771513		805.61713	1685.6206744350493	1881_mz3_iin_sirius_2478
1479	C14H25N2O	[M + K]+	C14H25N2O	0.5844221105527639	81.86344308918748	81.86344308918748	0.0	21	0.47541641581376687	4.600162088105861	6.063827313331623	-0.007140026080577225		276.15984	815.299015045166	678_mz3_iin_sirius_783
1480	C34H59N3O5	[M + K]+	C34H59N3O5	0.5844221105527638	44.29537922743344	44.29537922743344	0.0	22	0.43322295805739525	2.3779900523784283	6.393153904875856	0.06345912415234317		628.40867	1240.8652837201953	1395_mz3_iin_sirius_1771
1481	C28H50O8	[M + Na]+	C28H50O8	0.5834170854271358	86.64519948317798	80.98722655301553	5.657972930162439	22	0.59725169243205	-1.9115791339056705	5.448626188154613	1.0531525948137077		537.34036	921.9600248511961	835_mz3_iin_sirius_997
1482	C30H60N3O3S3	[M + Na]+	C30H60N3O3S3	0.5829145728643216	63.215454753991764	63.215454753991764	0.0	35	0.6881915107624222	-1.2255769296837957	6.155089047705068	-3.4973279228642107		629.36670	1237.075867652893	1387_mz3_iin_sirius_1756
1483	C35H76N3O5S2	[M + K]+	C35H76N3O5S2	0.5824120603015076	101.03953614520763	101.03953614520763	0.0	40	0.7222103234097237	1.0172094866805033	4.379464449636227	2.97552044874633		721.48794	1219.8799896240234	1345_mz3_iin_sirius_1669
1484	C30H57N3O3	[M + H]+	C30H57N3O3	0.5809045226130654	6.016338742294606	6.016338742294606	0.0	2	0.3873239436619718	13.545962688774193	13.545962688774193	3.757644963134935		508.44918	1358.5139465332031	1593_mz3_iin_sirius_2134
1485	C35H58O2S	[M + H]+	C35H58O2S	0.5809045226130652	43.57785162148009	43.57785162148009	0.0	24	0.5318690783807064	0.6475968599325842	3.7676274114687867	-33140.80774808537		543.42408	1265.3302953051332	1443_mz3_iin_sirius_1886
1486	C22H20O9	[M + Na]+	C22H20O9	0.5793969849246232	79.81611183975886	75.98001944959165	3.8360923901672077	34	0.7377605428986913	-0.4301154118305045	3.802489740520068	6.856080081539885		451.10305	290.1939868927002	216_mz3_iin_sirius_243
1487	C40H82O11	[M + Na]+	C40H82O11	0.578894472361809	3.1674758927820417	3.1674758927820417	0.0	1	0.0	1.3995397826003078	1.3995397826003078	1.4380833889248479		761.57603	1329.1930389404297	1571_mz3_iin_sirius_2101
1488	C20H32O3	[M + Na]+	C20H32O3	0.5758793969849247	50.82655933188984	50.82655933188984	0.0	9	0.5652173913043478	0.32481145788832416	2.165569348509672	2.121653936646588		343.22509	837.8679943084717	714_mz3_iin_sirius_841
1489	C22H50N3O7S	[M + Na]+	C22H50N3O7S	0.5753768844221107	5.834760332242286	5.834760332242286	0.0	5	0.7916666666666666	-5.053972900822572	6.528459633334535	-2.2898026409120504		523.32497	1201.618995666504	1301_mz3_iin_sirius_1581
1490	C23H36N3O12S	[M + Na]+	C23H36N3O12S	0.5748743718592965	35.09423208926819	35.09423208926819	0.0	27	0.591528459082769	2.430662392143457	6.102979477904847	-2.5652054146737875		601.18965	455.36598892036614	342_mz3_iin_sirius_377
1491	C16H26O8	[M + Na]+	C16H26O8	0.5738693467336684	62.338037287496554	57.87931725710378	4.458720030392778	23	0.49819536616602633	1.165603599541198	3.531460998157281	1.875410949280834		369.15268	255.63392663374543	160_mz3_iin_sirius_183
1492	C15H30N2O4	[M + H]+	C15H30N2O4	0.571356783919598	30.320072234063904	26.15918268066446	4.160889553399443	11	0.2826267664172901	1.7642665443501553	4.383456941382929	2.340108684987712		303.22854	270.2120018005371	186_mz3_iin_sirius_209
1493	C41H54O6	[M + H]+	C41H54O6	0.5683417085427136	49.38211500721842	49.38211500721842	0.0	11	0.6577617328519857	-0.6344788819286664	4.333835388758052	-27984.61208161255		643.40446	1131.3050079345703	1165_mz3_iin_sirius_1383
1494	C13H28OS	[M + Na]+	C13H28OS	0.5668341708542715	24.934461456367757	24.934461456367757	0.0	8	0.516030534351145	-0.3772496556307073	3.257126518728427	-2.7041315232253096		255.17462	678.141975402832	486_mz3_iin_sirius_535
1495	C36H68N2O10S	[M + H]+	C36H68N2O10S	0.5653266331658293	85.80879534600024	85.80879534600024	0.0	36	0.635036496350365	-1.1346626600489387	6.167269262084422	-24966.29465200916		721.46500	1481.1539840698242	1770_mz3_iin_sirius_2350
1496	C21H42O7	[M + Na]+	C21H42O7	0.5653266331658291	35.44560386389992	29.6869116509965	5.758692212903419	15	0.27551803530314656	2.4420085176283117	2.5488922061350383	1.7328212857628231		429.28302	664.9900245666504	478_mz3_iin_sirius_526
1497	C18H32N3O3	[M + Na]+	C18H32N3O3	0.5638190954773868	62.9845889301819	59.33916954396874	3.645419386213163	23	0.45441662730278676	1.158217721207733	3.4558490964122823	5.339737225198364		361.23552	832.5620269775391	706_mz3_iin_sirius_832
1498	C46H76O7	[M + Na]+	C46H76O7	0.5628140703517589	75.82678689949091	75.82678689949091	0.0	34	0.6158685592471271	-1.522355857918262	3.3991205161691957	8.392533699535633		763.55473	1234.272135708427	1383_mz3_iin_sirius_1751
1499	C26H30N2O10S2	[M + H3N + H]+	C26H33N3O10S2	0.5618090452261307	44.47593814503689	44.47593814503689	0.0	34	0.8817504108945764	0.19630652604434223	2.677944899031697	-6.191753698787875		612.16422	1294.8381042480469	1501_mz3_iin_sirius_1979
1500	C24H50N3O7	[M - H4O2 + H]+	C24H46N3O5	0.5618090452261306	112.73977286405697	108.20735548725774	4.53241737679923	39	0.793714904935474	-1.0113444983238988	6.234389879208331	-78759.66618574836		457.35132	1203.1172474473715	1308_mz3_iin_sirius_1594
1501	C36H40O	[M + H]+	C36H40O	0.5587939698492463	38.58732083773138	38.58732083773138	0.0	20	0.7239712298078055	2.6525373416080966	4.469890847505051	-4.4589400895087845		489.31301	1260.8265495300293	1437_mz3_iin_sirius_1878
1502	C16H22O9	[M + Na]+	C16H22O9	0.5567839195979899	34.483817334023286	28.835028110454367	5.64878922356892	12	0.3393822393822391	-0.7810179165974099	7.346329849393319	0.11191107265828924		381.11565	181.6599941253662	65_mz3_iin_sirius_79
1503	C17H26N2O7	[M + H]+	C17H26N2O7	0.5557788944723618	69.95909574406677	67.39218794192905	2.566907802137722	24	0.3772878535773714	0.6325879013346366	5.804040791166875	-97037.77677709609		371.18358	424.03000831604004	331_mz3_iin_sirius_363
1504	C15H12OS2	[M + H]+	C15H12OS2	0.5557788944723618	42.05030541503614	42.05030541503614	0.0	18	0.5355102040816326	0.49996850466455445	7.439213084476658	-1.7722574721158064		273.03975	375.8280086517334	319_mz3_iin_sirius_351
1505	C28H56O10	[M - H4O2 + H]+	C28H52O8	0.550251256281407	112.70868483749524	107.73533016697789	4.973354670517357	29	0.6830007244945003	0.34973474065255594	4.560468498319013	-69627.3421589972		517.37143	1074.7282060613009	1077_mz3_iin_sirius_1286
1506	C34H60N2O9S	[M + H]+	C34H60N2O9S	0.5497487437185931	74.06593330909396	74.06593330909396	0.0	41	0.7538093164997823	3.2282915375430576	5.757446980599178	-0.568460253559687		673.40885	807.6460075378418	670_mz3_iin_sirius_771
1507	C7H2N3O	[M + H]+	C7H2N3O	0.5497487437185931	0.9337426610295738	0.9337426610295738	0.0	3	0.08119658119658119	6.390344064332406	6.390344064332406	-124173.83315144312		145.02884	1028.2590866088867	1000_mz3_iin_sirius_1190
1508	C10H24N2O12	[M - H4O2 + H]+	C10H20N2O10	0.5492462311557789	63.445701321279095	63.445701321279095	0.0	25	0.405050505050505	2.660014504923715	7.042282207180299	-109440.9267660003		329.12090	179.17399406433105	62_mz3_iin_sirius_74
1509	C7H2N3O	[M + H]+	C7H2N3O	0.5477386934673367	0.8553992530334185	0.8553992530334185	0.0	3	0.08119658119658119	6.390344064332406	6.390344064332406	-124173.67779432921		145.02886	1042.6070022583008	1022_mz3_iin_sirius_1229
1510	C30H58N3O5	[M + H]+	C30H58N3O5	0.5442211055276382	40.21467891816786	38.05873189960741	2.1559470185604517	19	0.5027743526510481	-0.7707919071115443	7.032737799636117	-33264.642529641336		541.44453	1348.9187586307526	1608_mz3_iin_sirius_2153
1511	C23H42N3O4	[M + Na]+	C23H42N3O4	0.5412060301507537	35.578248794122466	30.418352818070304	5.159895976052162	22	0.4021129797326433	3.2791788383982077	5.386752408817081	3.963806217530663		447.30853	1139.8111633158987	1188_mz3_iin_sirius_1410
1512	C46H80O4S	[M + Na]+	C46H80O4S	0.5407035175879398	60.234403104923786	60.234403104923786	0.0	23	0.6862947658402201	4.224672394702409	4.6955109403385915	5.453384678068277		751.57105	1483.740005493164	1772_mz3_iin_sirius_2354
1513	C37H62O8	[M + H]+	C37H62O8	0.5396984924623116	10.126950455585236	3.5	6.626950455585236	1	0.0	NaN	NaN	-2.3009820963349883		635.45028	1357.489013671875	1619_mz3_iin_sirius_2174
1514	C14H14O8	[M + H]+	C14H14O8	0.5391959798994975	5.484780500433383	5.484780500433383	0.0	5	0.02895027624309392	-6.801378590485784	6.801378590485784	-57903.49037474915		311.07441	81.99899911880493	15_mz3_iin_sirius_21
1515	C32H48N3O4S2	[M + H]+	C32H48N3O4S2	0.5381909547738694	80.19074016383512	80.19074016383512	0.0	37	0.7381155707372616	3.284857224533329	6.5760851501964295	-29853.97231659133		603.31511	819.9710083007812	685_mz3_iin_sirius_791
1516	C16H34O3	[M + Na]+	C16H34O3	0.5376884422110553	11.17096223504036	11.17096223504036	0.0	3	0.4403973509933774	3.665586972148778	3.665586972148778	2.4491415602289908		297.24074	1081.4349746704102	1093_mz3_iin_sirius_1304
1517	C22H50N3O4S	[M + Na]+	C22H50N3O4S	0.5366834170854271	106.60132346514327	106.60132346514327	0.0	35	0.7421031979595838	0.35860964763656306	3.051514966879974	-2.496300495661917		475.34024	1204.651331928526	1311_mz3_iin_sirius_1597
1518	C23H44OS2	[M + Na]+	C23H44OS2	0.534673366834171	60.55905719927772	60.55905719927772	0.0	18	0.6785270997103846	2.9620482712954095	4.6430423271316155	-0.40574477439808254		423.27241	959.5520210266113	891_mz3_iin_sirius_1057
1519	C22H36O21S	[M + H3N + H]+	C22H39NO21S	0.5331658291457287	53.61245086398749	53.61245086398749	0.0	25	0.7351930195663672	0.676728967308978	3.879013539056365	3.0379631411495502		686.18289	1343.6021876335144	1592_mz3_iin_sirius_2132
1520	C40H80O12	[M - H4O2 + H]+	C40H76O10	0.5331658291457287	37.059407094039855	37.059407094039855	0.0	13	0.509015256588072	2.115564811897127	6.955271112984364	-50202.370655581326		717.54957	1336.9125366210938	1578_mz3_iin_sirius_2112
1521	C26H50O4	[M + Na]+	C26H50O4	0.5291457286432161	3.3739958343144476	3.3739958343144476	0.0	1	0.0	1.4892707807816474	1.4892707807816474	1.508921830121119		449.36081	1344.2300033569336	1598_mz3_iin_sirius_2140
1522	C20H30N3O4	[M + Na]+	C20H30N3O4	0.5266331658291458	85.37274691766939	82.70175378194882	2.6709931357205656	27	0.552661596958175	1.5900453924952689	4.876014646929459	-2.4445342372081797		399.21188	1191.917953491211	1278_mz3_iin_sirius_1539
1523	C12H22N2O13S	[M + Na]+	C12H22N2O13S	0.5266331658291458	75.82210612450233	75.82210612450233	0.0	35	0.7810257773053415	-0.22037031233799173	5.490599772265952	2.5340341749112123		457.07464	271.86899185180664	191_mz3_iin_sirius_216
1524	C28H36O12	[M + Na]+	C28H36O12	0.5256281407035176	86.50261313321641	80.77536371795193	5.727249415264485	25	0.5583970060813973	0.980085643974655	2.8436017985133484	1.4465716829539907		587.21075	313.5409927368164	257_mz3_iin_sirius_286
1525	C39H64O8	[M + H]+	C39H64O8	0.5246231155778895	37.11530455152518	37.11530455152518	0.0	8	0.3627741553052755	5.40392692705415	5.40392692705415	-2.5219284998836424		661.46573	1275.9400177001953	1465_mz3_iin_sirius_1928
1526	C9H17N3O9S11	[M + Na]+	C9H17N3O9S11	0.5246231155778894	61.352050481042184	61.352050481042184	0.0	23	0.7238627294493216	2.289113715394656	4.272630189199869	-2.3664132790765726		685.77686	532.3530006408691	380_mz3_iin_sirius_419
1527	C40H76N3O6S	[M + Na]+	C40H76N3O6S	0.5246231155778894	29.74265288477805	29.74265288477805	0.0	31	0.7581623247465192	3.1353290547305455	5.603847115302746	4.020144989334918		749.53772	1254.7978758023983	1424_mz3_iin_sirius_1846
1528	C27H56O10	[M + Na]+	C27H56O10	0.5246231155778894	14.6749146962787	8.74022117229499	5.93469352398371	7	0.16152330925804326	2.4065882809313504	6.154525398277224	1.3213900357947825		563.37731	600.5150413513184	425_mz3_iin_sirius_467
1529	C46H82N2O6S	[M + H]+	C46H82N2O6S	0.522110552763819	99.10174873919055	99.10174873919055	0.0	30	0.708358570563295	2.294378586484465	5.800510150113749	4.02482828226361		791.59982	1502.4928665161133	1780_mz3_iin_sirius_2363
1530	C17H20O3	[M + H]+	C17H20O3	0.522110552763819	10.935921367598741	10.932056465714906	0.003864901883835592	4	0.13073852295409183	5.892805801802432	5.892805801802432	-65945.13376054775		273.14641	414.0660095214844	326_mz3_iin_sirius_358
1531	C40H56O6	[M + H]+	C40H56O6	0.5195979899497488	99.39636541992229	99.39636541992229	0.0	39	0.8163860982894379	0.9710976903535493	4.426828989298536	-2.955031861449978		633.41309	1225.5849838256836	1363_mz3_iin_sirius_1707
1532	C45H74O7	[M + K]+	C45H74O7	0.5170854271356784	3.5	3.5	0.0	1	0.0	NaN	NaN	7.1242795886172825		765.51207	1255.1325416564941	1422_mz3_iin_sirius_1843
1533	C30H30N2O5S3	[M + Na]+	C30H30N2O5S3	0.5135678391959799	45.73724959282838	45.73724959282838	0.0	30	0.8091432225063935	0.593157750359137	2.7623692063244754	-0.9620075553844878		617.12031	1295.264183601439	1502_mz3_iin_sirius_1980
1534	C17H16O4	[M + H]+	C17H16O4	0.5135678391959798	27.242054564741586	27.242054564741586	0.0	7	0.20434961017644646	3.785215290247561	7.586686910136976	2.380647707130364		285.11281	661.6989898681641	476_mz3_iin_sirius_523
1535	C36H62O6	[M + H]+	C36H62O6	0.5120603015075378	45.10561798686477	45.10561798686477	0.0	10	0.6076696165191742	2.380330837423634	4.980393236094612	-3.8296694057558245		591.45965	1339.7259521484375	1581_mz3_iin_sirius_2117
1536	C15H12O5	[M + H]+	C15H12O5	0.5110552763819096	44.51876681657731	44.51876681657731	0.0	14	0.42713987473903964	-0.7437597459329	5.116650156125431	-65952.77257857396		273.07618	179.8110008239746	63_mz3_iin_sirius_76
1537	C17H26N2O6	[M + H]+	C17H26N2O6	0.5105527638190955	64.51505257067721	62.066590554242325	2.448462016434892	22	0.5501628664495113	-2.742391193221919	6.579589692752313	-50700.66308547669		355.18863	639.2550086975098	450_mz3_iin_sirius_492
1538	C28H46NO3	[M - H2O + H]+	C28H44NO2	0.5100502512562815	63.310238006598134	63.310238006598134	0.0	33	0.7968475777343624	-0.4289518011674487	4.675631379688927	-42149.51155372867		427.34276	1133.72061252594	1176_mz3_iin_sirius_1396
1539	C23H50N2O3S	[M + Na]+	C23H50N2O3S	0.5085427135678392	8.63704247453224	8.63704247453224	0.0	13	0.2451996342578482	-3.741031380235822	5.850986817264763	-1.277534882541131		457.34285	1358.7832747136656	1616_mz3_iin_sirius_2167
1540	C39H82N2O9S	[M + H3N + H]+	C39H85N3O9S	0.506030150753769	7.470472745666532	7.470472745666532	0.0	10	0.43916720884840593	-2.3892820541821274	4.926558997882228	9.58495504253013		772.61533	1322.6615238189697	1564_mz3_iin_sirius_2082
1541	C34H32O13	[M + H]+	C34H32O13	0.49698492462311566	92.69854189365768	86.52151205649714	6.177029837160526	32	0.7321205388140538	-0.20970649171146924	3.3696788134204265	-27742.093025703027		649.19218	252.91399955749512	155_mz3_iin_sirius_178
1542	C53H74N2O2	[M + Na]+	C53H74N2O2	0.4964824120603015	45.23120867154443	45.23120867154443	0.0	31	0.601679034555131	0.5248563221845765	4.175894758034515	1.55603199389517		793.56549	1213.067500591278	1333_mz3_iin_sirius_1643
1543	C22H42N3O7	[M + Na]+	C22H42N3O7	0.49597989949748744	36.298126051980674	36.298126051980674	0.0	19	0.36428263679448514	3.3033839002972827	5.955812516114525	3.857649616331211		483.29336	709.7340202331543	526_mz3_iin_sirius_581
1544	C28H50O5S2	[M + Na]+	C28H50O5S2	0.4949748743718594	35.66690015487696	35.66690015487696	0.0	22	0.49130341421516005	-0.2072648698136899	4.144311334720596	0.3468592104295653		553.29938	1123.9609909057617	1149_mz3_iin_sirius_1362
1545	C42H83NO6S2	[M + H3N + H]+	C42H86N2O6S2	0.49447236180904525	22.721639519708155	22.721639519708155	0.0	19	0.34538950715421307	0.47262925220610513	5.201901919675569	0.8521393493944814		779.60067	1648.7499618530273	1868_mz3_iin_sirius_2464
1546	C38H64N3O8	[M + H]+	C38H64N3O8	0.4944723618090452	106.14388844311344	106.14388844311344	0.0	31	0.5834629917759502	1.7816410771392692	5.994190780699297	0.6217274994166597		691.47705	1396.7739486694336	1676_mz3_iin_sirius_2241
1547	C28H52O7	[M + Na]+	C28H52O7	0.4929648241206031	7.906931138609389	3.5	4.406931138609389	1	0.0	NaN	NaN	1.325600581316571		523.36122	1224.6258974075317	1359_mz3_iin_sirius_1703
1548	C41H86N2O11	[M + Na]+	C41H86N2O11	0.48994974874371855	28.008584319307857	28.008584319307857	0.0	16	0.34824172072379656	-0.4937357929905717	4.227279618823873	5.946052164653238		805.61717	1713.5469818115234	1895_mz3_iin_sirius_2492
1549	C37H76N3O12	[M + Na]+	C37H76N3O12	0.48844221105527647	14.747586326571723	11.220730688630413	3.52685563794131	13	0.27540603248259865	2.54577633255211	3.8877098196932467	2.30257744470808		777.53391	1068.0490493774414	1064_mz3_iin_sirius_1273
1550	C5H6O5	[M + Na]+	C5H6O5	0.4854271356783919	6.726656437486066	6.726656437486066	0.0	2	0.04041399704287827	-5.785006032152723	5.785006032152723	6.3408945972236195		169.01182	46.45469337788851	6_mz3_iin_sirius_8
1551	C39H56O5	[M + H]+	C39H56O5	0.48391959798994977	105.46352723515125	105.46352723515125	0.0	31	0.752850702731371	1.3214859398931542	5.061821996447121	6.426266064054146		605.42394	1068.2057171114866	1066_mz3_iin_sirius_1275
1552	C32H68N2O8S	[M + H]+	C32H68N2O8S	0.4819095477386935	119.074302321778	119.074302321778	0.0	40	0.7171810225702443	0.7726287525470924	6.610240161991931	-28079.462282360175		641.47520	1372.239990234375	1640_mz3_iin_sirius_2198
1553	C37H52N2O10	[M + H]+	C37H52N2O10	0.4819095477386935	78.39103930356815	78.39103930356815	0.0	37	0.647221199852779	-0.09891518429801141	4.459725759064349	-26276.848488680975		685.37066	516.6680145263672	366_mz3_iin_sirius_401
1554	C26H38O3	[M + Na]+	C26H38O3	0.4819095477386935	50.924477300884284	50.924477300884284	0.0	10	0.5286423094271538	-1.3690904257239345	6.311626807382474	0.7032002133171508		421.27161	1208.3849716186523	1321_mz3_iin_sirius_1619
1555	C38H70O7	[M + H]+	C38H70O7	0.48140703517587946	5.2389711837450434	5.2389711837450434	0.0	2	0.0196969696969697	-0.5546471807496766	1.8393938468702218	-2.3408333719480323		639.51793	1587.4280548095703	1843_mz3_iin_sirius_2434
1556	C20H22O2S	[M + H3N + H]+	C20H25NO2S	0.48140703517587935	24.096604053253547	24.096604053253547	0.0	8	0.46594724220623474	-4.885502559502994	4.885502559502994	8.787181121920352		344.17090	208.55199337005615	86_mz3_iin_sirius_101
1557	C34H56O4S	[M - H2O + H]+	C34H54O3S	0.4773869346733669	58.946676181042235	58.946676181042235	0.0	27	0.8276131255215483	2.133543477676799	5.720759707853026	-33138.74387254081		543.38995	1159.236946105957	1218_mz3_iin_sirius_1442
1558	C19H26N3O7	[M + H]+	C19H26N3O7	0.4773869346733668	70.35086590149255	70.35086590149255	0.0	26	0.5565458796025716	1.2957577005716132	5.4964689345457325	-1.1107863212603803		409.18390	214.13100242614746	102_mz3_iin_sirius_118
1559	C32H64N2O3S2	[M + H]+	C32H64N2O3S2	0.4763819095477387	86.56188598783152	86.56188598783152	0.0	39	0.772618898230644	0.7814580350232405	5.081181386027065	-30552.657810277502		589.44458	1286.0329055786133	1484_mz3_iin_sirius_1958
1560	C23H44N3O2	[M + H]+	C23H44N3O2	0.47437185929648246	38.94188014295077	38.94188014295077	0.0	29	0.8472294549765657	3.7677977766931168	5.035568186103071	-45552.74605862694		395.35183	1321.8800354003906	1562_mz3_iin_sirius_2078
1561	C20H27N3O16S	[M + H]+	C20H27N3O16S	0.47386934673366843	67.24953819036162	67.24953819036162	0.0	37	0.7842771209292679	-1.752273939412814	6.041256612851155	-30103.4016626019		598.12349	138.1390142440796	27_mz3_iin_sirius_38
1562	C55H78N2O3	[M + Na]+	C55H78N2O3	0.47336683417085434	49.7417689483723	49.7417689483723	0.0	26	0.5142903805324187	7.3353769554781305	8.50976257078884	1.5835412386943648		837.59179	1209.680139273405	1328_mz3_iin_sirius_1631
1563	C28H50O6	[M + H]+	C28H50O6	0.4723618090452262	9.272476682311801	9.272476682311801	0.0	3	0.2599653379549393	-0.22481402467628106	0.22481402467628106	-37264.129262082446		483.36635	1275.0050354003906	1469_mz3_iin_sirius_1934
1564	C29H52O6	[M + H]+	C29H52O6	0.46884422110552765	3.4279038498491055	3.4279038498491055	0.0	1	0.0	0.8728946291554912	0.8728946291554912	0.9250002356822307		497.38413	1405.3070068359375	1683_mz3_iin_sirius_2248
1565	C42H73N3O7S	[M + H]+	C42H73N3O7S	0.46582914572864326	35.52242489286479	35.52242489286479	0.0	18	0.5592515592515592	6.436808984903176	6.436808984903176	-2.5819242598773644		764.52223	1522.9898929595947	1805_mz3_iin_sirius_2391
1566	C46H71NO2	[M + K]+	C46H71NO2	0.46482412060301503	27.858765761850954	27.858765761850954	0.0	19	0.75429456207067	0.3689252214840627	2.6633060839099607	0.30904678157858245		708.51186	1521.390135683806	1800_mz3_iin_sirius_2386
1567	C25H44O4	[M + Na]+	C25H44O4	0.46180904522613064	3.5	3.5	0.0	1	0.0	NaN	NaN	1.6904059406270904		431.31391	1206.15571975708	1313_mz3_iin_sirius_1603
1568	C19H40O5	[M + Na]+	C19H40O5	0.45778894472361814	3.5	3.5	0.0	1	0.0	NaN	NaN	7.529948490808729		371.27959	1404.4549942016602	1682_mz3_iin_sirius_2247
1569	C45H32O15	[M + H]+	C45H32O15	0.4562814070351759	95.97314386919558	95.97314386919558	0.0	40	0.7871141475091015	1.9390867527771138	2.972586514232141	-22150.28695214893		813.17980	424.9940013885498	332_mz3_iin_sirius_366
1570	C22H42O2S2	[M + Na]+	C22H42O2S2	0.45577889447236186	69.09568072661654	69.09568072661654	0.0	34	0.7755988581357828	-1.7873090063625012	5.443294857154264	-1.551479221134248		425.25118	833.2879829406738	708_mz3_iin_sirius_834
1571	C36H52N2O4	[M + Na]+	C36H52N2O4	0.4537688442211055	127.31689324811968	127.31689324811968	0.0	41	0.7955977988994496	-0.4941008478307105	5.6191730028842155	-7.579988253100675		599.37739	1177.1092808246613	1247_mz3_iin_sirius_1479
